district_id,n_points,n_sampled,far_snap_dropped,isolated_dropped,max_snap_m,max_drive_min,from_lon,from_lat,to_lon,to_lat,max_route_mi,span_mi,span_drive_min,span_from_lon,span_from_lat,span_to_lon,span_to_lat,span_route_mi,geo_diameter_mi,max_drive_min_ferry,ferry_from_lon,ferry_from_lat,ferry_to_lon,ferry_to_lat,unreachable_pairs,total_pairs,largest_component,max_route_poly,span_route_poly
MS-04,24,72,15,0,2841,235.1,-88.527222,31.874115,-89.579161,30.211665,177.9,130.7,234.3,-89.579161,30.211665,-88.527222,31.874115,177.5,130.7,235.1,-88.527222,31.874115,-89.579161,30.211665,0,552,24,glpaEbni{O|aA~cFnsNakRtsFtaIb_Kl~^mwCnbr@~s@xma@bsBreFbdFjlAzz\tc]`iSoBzaFl}DfwJbFrkK{sDxveAtj`@rdUhsDfwu@vd_@x~LsiKd~LayAxyCu}DbB}gM~nEhaIraDibBh`E|aF,}ukwDv|vaPi`E}aFsaDhbBaqEmaIcBtgMoyCh~Dy}LpxAuvLdbKqcv@yb_@yyT}mDc`fA{n`@ydKvvDawJeEmhFe`EycS`Ds|\ed]ecFcjAsmButFuw@}_a@lvC{_r@y~J___@suFkbIosN`kR}aA_dF
MT-01,24,72,26,0,4511,819.5,-112.190033,48.779668,-110.867411,46.188374,584.6,365.6,694,-111.213786,44.584167,-116.044928,48.710142,523.2,365.6,819.5,-112.190033,48.779668,-110.867411,46.188374,0,552,24,}gvhHtbwkTcX~qIx{HfaAGxwKx_PIvaBl~Enf@l{}@xgQ~sv@gaDp_Klj|@|yyAdi@fgNimUbdNwpZvli@yd@vgUdsItxKvmIvG`}EbrU`v^kBbu@crHtaPi`CzK}rUtpOmtBddOauTx|n@oqEhcyA}}v@ziZ{wY|{MixAagGeec@ztKwae@l~ZshQt|Lcqd@lf_@uzTll@d}Jr|HjxExgBdtTzkF{uMfkPyk@hgv@x`OrdSgaPza@k~Lv~p@bxPl_\{lL`{QrlInvu@s`MebE}aMyew@i}l@dfLkjWna]eySkNmdSxyGs_RwbG_~Ju_@msRegp@}pKeb@ofRodKoxJuwCej`AeitAm|Ai_CczJhjBwtc@s`NmuI,azboGdmxeT~_@khGidNyiBsb@_tI{jVdtAuuBtxV{tLj{S`uG~zRmlGnaV{_UvwOgcx@`dEwkMztGdmLdlb@yyGr_RjNldSoa]dySefLjjWl`_@zxUze]brc@cb^jhLugWhg@ifQ{jI__\zlLwnq@y}QmOn}McmSxhPwsu@}`OukR`xAohf@`d|AuzDz}|AqgJjhDycQvwa@faAjzN}uOfh]ikc@icP_lZdqZwwOlhkApdE`jMooBnvV}h]pm^esRr|wA{dMpqDofk@fit@uxK`zEomJhbYwvJsxMswFd{Oozx@e|GkxDrqLyr\pwWe~RvfD
MT-02,24,72,16,0,4280,799.7,-104.053381,45.689426,-112.791823,46.879603,575.4,460.5,703,-104.07474,45.035401,-111.944783,48.998261,591.6,460.5,799.7,-104.053381,45.689426,-112.791823,46.879603,0,552,24,}uzuGr|azRidPr}HczMraUklgA|pCseJ||Lylk@whOctg@veAakt@_mIaxUp_kAot@dy{@qo[~zgAcx^ntw@baUzrd@aqFl~qCvwCdioAh}Lrvi@vhV|fj@j~[hi_BqpPlquGddCf|v@r|L~rXbDdrKicCneV{qHpnFusCdqm@}dNzxPgwRrxp@y_Fxk`Auy]bbg@qaUznaBnpLnknAfv_@hk[nkJdxW~mj@ly`@rqNfoe@hmBv}]~wCotCloGbjM,g~zqGbbfzRcuEn|PgcVnjUzw^rrXyy}@ncaDk~Upgi@abPdwqAq~A`k|@smLbcmAz]zb[nbSxaj@z_Apwd@u~J~cy@koLjpCk`R~pUi~DrlsBk{Hhsg@~nEbuOuaBvlZktUrpHav[`zd@grl@hnMfg@xxjAkrYxc~AehFueHgnbBmaCicCryV{qHpnFusCdqm@}dNzxPgwRrxp@y_Fxk`Auy]bbg@ceUbxaBma]x_XszQjFum^byQ{sf@ry`@src@fAov_@{xMomg@bI}fS~Jgc]j}N
NC-01,24,72,20,1,4966,308.7,-78.419333,36.538411,-77.070106,34.834584,222.3,163.2,268.8,-75.658022,36.017751,-78.555772,36.350046,202,163.2,308.7,-78.419333,36.538411,-77.070106,34.834584,0,552,24,al_~Exgs}MvpEmr@lsFf}DrvKckC{rBq~LpxBk{Cg~GohWxmPw|RzyFe~P`cJczGh`IhpAxhNcaHhfJveA~mFysEflIsa@jeCwyWhaComBlzAsaPpkDuwEtp@_vPjeCcoChbEuqZmw@oo_@vaDa`[~{Yd}AviTquA|sQjbI|pZxnEriRueNxqWksKnoBfvDhvYwgPtvk@gtAr{Cp|WqiMrzEshBtcEcqGgvJ,}uyzEr}wlM{yNh|InuBnwNkaEx`EogHnnE}vN|fBgw[dtR_[|wNh}FjrQbsHnsJkhEreB}zNn}TwtDd_h@i|@~yVjxBxlMsxDfqLna@dvFvcKplP_bEh_Q}uAl}Yz[~zjAyoElnH~pFtuBabFlmh@lcH`~Z}|B~uMa^zrYrxCxhPb{NnpWuqBlgK|p@vvN
NC-02,24,72,0,0,171,56.2,-78.307693,35.818534,-78.865865,35.8067,41,31.3,55.2,-78.865865,35.8067,-78.307693,35.818534,38.6,31.3,56.2,-78.307693,35.818534,-78.865865,35.8067,0,552,24,yxryE`n}|MdElNyrBrkApDxdCdn@nsBf_@jpC`pB`eGfdBlg@~m@f|@~w@ri@pd@fuCqSfxHgoAxoHlKhK~wB_Ad^x[~Jxj@u[nyCf^fqAaId|AbIx{@wZfdB~`@ryD{@liAgk@ntC{bCdjBug@Ea]mZm[tdAzEjr@am@xf@zGdlCbw@jfBru@lESjT_z@|~C~TvpBaOZmz@tjAyZfDiCsZ,{npyEtnj`NhCrZxZgDlz@ujAxOe@}TipBxx@e{ChFkcF|j@a~@_YufBlbAsrAz|@kf@fi@_rCr@klAm`@gtDlZseB{Hi}@lIizAi^gwAl[avCyH}f@iYy\irBeNsNuStfAg}GzSoeHq_@iwCakBurBukAoSg^{ZieBilFkd@{_Dim@umBrFiwChbB}`AeEmN
NC-03,24,72,4,0,4373,176,-77.515838,34.442936,-77.745918,35.792884,111.8,99.8,168.7,-78.242949,34.583477,-77.27719,35.792679,118.9,99.8,176,-77.515838,34.442936,-77.745918,35.792884,0,552,24,kcfqE~xbxMyrH}mPysCl{@ebEcTqnFnxDiVlkBk`D|YyhJacBqqFzoAm|Ew{C}wAb|DsdRjnJonDtRknBdiF}jOtyIua]jBalGwyBsoCfTehFupAgn@eaAg`AxeG_uK|mBkjIbj@_qIkp@}mJb{BugG_YakEziDggFyq@uyI|tOyjDjb@qoIa^uRy~@giGhVkx@{bBzh@}pA,wqarElyp|M{xJeZinMajFgeO`oAetFewQmnIqlI}lEudIgqAmhH_bBktB}xE}xA{_Eu}LewDghB{p@esJ}`Amz@am@s{FgzNkaEivCgiEk}Fm{C{nE{aHmMsaDwrC{~AycLqkP}rI}gEw}Gug@w|MhxEwdHuTkiP_aIrZ{{G}fA}Qi}G}yPo_@}lDswGsz@glDzxG
NC-04,24,72,0,0,918,111.2,-78.902283,35.585696,-79.230171,36.239097,71.2,51.8,93.8,-78.798401,35.575411,-79.230171,36.239097,65.2,51.8,111.2,-78.902283,35.585696,-79.230171,36.239097,0,552,24,siexEfrq`NnmBat@pmCzFmEwdAyhEwtBotD~y@qbAieBiuAag@{`AcnAc|Azy@{jAcw@awBmI{P`uDq|FhzCkbHmg@usHfp@opAqp@_pAqmDe^|c@cbFlmA_b@iRkr@j`IdZ|hHc}@bgAmnDt|@ugA`_AmtAraDzElgC_k@dfBctJ|yCwb@tiBi~BnmBexAxiGg_@xUopChYokDkNg}AodAahCrSmf@btCiiAxlBcfDdeAqaCxpBqb@cs@,iicxE~h}_NouB~@koBbx@{oFpsFamFix@{P`uDoxFryCmfHwf@usHfp@opAqp@_pAqmDe^|c@cbFlmA_b@iRkr@j`IdZ|hHc}@bgAmnDt|@ugA`_AmtAraDzElgC_k@dfBctJ|yCwb@tiBi~BnmBexAxiGg_@xUopChYokDkNg}AodAahCrSmf@btCiiAxlBcfDdeAqaCxpBqb@cs@
NC-05,24,72,0,0,678,266.9,-81.727966,36.071371,-79.525102,36.457379,176.3,132.5,257.6,-81.893274,36.257117,-79.525102,36.457379,170.5,132.5,266.9,-81.727966,36.071371,-79.525102,36.457379,0,552,24,aed{ExnyqNhnFcuCv\o|BdiCxq@dlBs}AxzDoPtgDn_Adj@qiAsmBioEiHqwEy_Hw|G{`DewJonCknCy{@mnDw`AkTuwCotP}pB}vDb@obJ_tAqy@}`DkdMlv@{qIy_Co~YktBeg@irEv}B_}A}zMsjHygMihAagFmhH}cD{oEvXonNs_Ci~HwaF|_Iqr[yd@ynH~|HwsJbkAkjEatDskEmdAapMyyCskH~oA}lIrlBapAb{@esEy`FmdHx@gqAuwGg{Ggm@eiGflD{eKeT}gGrx@ccDmjBuvVt}BmdBiy@aaF~nA{kA}h@awEpiBchIcwA_nKtmAsfF}gA{l@|HalA,_nh|E|wyrN{`As{@rsA}eBhE_kExm@iq@eaAaeIf~AciAlzCekPqiDwkZ|lKa`\z~BwxBhrA{sHsVenYyrAsfGidBf_@g_D_zJkr@icHjl@_kGqqAsyDwG{dEkkHojMihAagFmhH}cD{oEvXonNs_C_~Hy_Fr_Iot[yd@ynH~|HwsJbkAkjEatDskEmdAapMyyCskH~oA}lIrlBapAb{@esEy`FmdHx@gqAuwGg{Ggm@eiGflD{eKeT}gGrx@ccDmjBuvVt}BmdBiy@aaF~nA{kA}h@awEpiBchIcwA_nKtmAsfF}gA{l@|HalA
NC-06,24,72,0,0,666,130.4,-80.712829,35.384814,-80.145792,36.254051,85.2,67.9,130.4,-80.712829,35.384814,-80.145792,36.254051,85.2,67.9,130.4,-80.712829,35.384814,-80.145792,36.254051,0,552,24,ab~vEdfskNgEdl@gdCci@v^iaBepEu}Fg|@qfHgmMjOgbCe{@o}S{aXmmEqnKcsGy~CkwLukPq{LqpD{wAcbFmbLd]kfD}`AynMswSgyDqbAyvCcvDiiBo`@a|AlgCjBxnC{_EfvB_tFkzDwgCt_Ax[|xB{cC{XyeAroA,ab~vEdfskNgEdl@gdCci@v^iaBepEu}Fg|@qfHgmMjOgbCe{@o}S{aXmmEqnKcsGy~CkwLukPq{LqpD{wAcbFmbLd]kfD}`AynMswSgyDqbAyvCcvDiiBo`@a|AlgCjBxnC{_EfvB_tFkzDwgCt_Ax[|xB{cC{XyeAroA
NC-07,24,72,18,0,1022,196.5,-78.448291,35.106122,-77.554787,34.465951,121.7,93.9,174.8,-77.554787,34.465951,-79.126582,34.88469,119.3,93.9,196.5,-78.448291,35.106122,-77.554787,34.465951,0,552,24,gtguEx|x}M_tA|JqZr}CtuApcDcTj~EfxA{I~zEbuCjfHkiA~L~iIthA|mFjoGjr@`iAioDvgKmgGrrF{oM~tMseIzfDmgGztJw_GtkCuoEh`HwbAr}GoxJjqAhIzt@gpGci@yiDt|CgrCc`@g}@dq@{iI{q@azEn_JgdCnyMme@fbU_yMq}DajErx@w~Eiv@s`G~nAatMywZe{^_|C{aGjm@guC,esjqElljxMqUhnDjcCtiFfzZtb_@wqAljMdv@~`Gsw@bhFjnGjkHiVzgN~~BjvBsmIn|Wk|EnhCs~PlhZik@h~CiyN|cKsxGz~Ii{Ej~KlJtuH}oD|pDcpCtvKq_CrbBuaD_Eu}EhuJ}mIlmBmfAv{Jvu@hxFaeAzcKe~EppIwwGrgFb{@v_Byb@hqF
NC-08,24,72,0,1,457,188.4,-79.120266,34.402716,-80.486125,35.496845,129.5,108.7,159.8,-79.018963,34.573199,-80.817062,35.116583,122,108.7,188.4,-79.120266,34.402716,-80.486125,35.496845,0,552,24,_h~pEtd|aNktCtkHqxGzgEc\v`FsxIpqG{{@paCizPzsF{iIjiQqrLj{CuUzrCmsF~aFm~B`|IqwHjoLl{An~PehEpxHcmDrq@_kE~dIfKp}FypBpaLeBjqR{{Ax`FouLqQ_nIt}BeuUlYerElyG_mJjmAaqBl{DcgC`[mf@fsAyuCdvO_J~dNseBboImeMvhBdgAhiBedFvfB,oq_rEnkhaNa|BnkJ_M~yS_m\lr\{fBx_Kf_@xgO}cEn}CwvDbqLqwHjoL~|AtzPwiEj|HcmDrq@okEpfIvK~{FypBpaLwBjuRyuFzcZjmA~}K~b@vm[ekArjBw{Ab_Q{~NlmTy_@duBxn@lrCuhE`}Fhw@|wGik@zcAddBphGcjAoIzB~dA
NC-09,24,72,0,0,895,192.3,-79.852173,36.180138,-79.098599,34.912124,129.6,97.3,192.1,-79.098599,34.912124,-79.852173,36.180138,129.5,97.3,192.3,-79.852173,36.180138,-79.098599,34.912124,0,552,24,{ly{E`ckfNyhBl{@qlEmnSsF{kBzqB}bDuH{fDh_LyjApkB{jApbDr}EliHimAplEbaA{CvhAlvC{tAfmFp|@bkJ{sEryJinLp_JenN|vGkrO~tHyz@fvIqdIhlB`d@raB`hC`_I_t@dy@~fBdwBtPvoAh}AhmIynDndKfl@nuFq|@|xXllIvgDyJlsGkmEbzC~aBvZ{cFbpU}aPrcCifK`xBiaAfB}cDp{Ag_EpjEcyEpn@usG,wwatEf}waNqn@tsGqjEbyEq{Af_E{A`cDmxBdbAscChfKcpU|aPwZzcFczC_bBmqGnkEwiDtL}xXmlIouFp|@odKgl@imIxnDwoAi}AewBuPey@_gBa_I~s@saBahC_mBme@}tIxcIovHf{@m}G|xOmsIb`Nc}JzpLe{JzbFm~E}dAmvCztAzCwhAacE}gA_yHrbAo|CclEqkBzjAi_LxjAtHzfDmqB|aDdFzlBplElnSxhBm{@
NC-10,24,72,0,0,602,153.9,-81.411566,35.423196,-80.249703,36.254298,113,88.1,150.8,-81.411566,35.423196,-80.141359,36.174559,114.8,88.1,153.9,-81.411566,35.423196,-80.249703,36.254298,0,552,24,_rewEhu{oN_`B~]bUm~CgnAijDslE|wBiqE}dCiYfh@_}Cow@o~BuzD_}DeuAmwDlf@mmC_iNshA{oAilFs\wbCsuDwhAetN_eKg{`@_|A{}KggDiRccBy|AuwDtq@yxIeeAqwQm`FyjPkc@hp@aom@ea@}rDf~AspGbGcaKeyB|_@wuA{{Af^yeAqgCwgHwLslFm`Dr^}{CciEyiE}^gmBaeI,_rewEhu{oN_`B~]bUm~CgnAijDslE|wBiqE}dCiYfh@_}Cow@o~BuzD_}DeuAmwDlf@mmC_iNshA{oAilFs\wbCsuDwhAetN_eKg{`@{{Aw}KkgDmRccBy|AuwDtq@yxIeeAqwQm`FclPee@rq@gmm@q`@a{D|uF}r\|b@{xKygCe|Gl\qnC_fAgrK_rK{eJyz@hY
NC-11,24,72,6,0,4741,334.9,-81.823074,35.982318,-84.226157,35.229158,204.2,152.9,271.8,-84.163904,34.991609,-81.873487,36.186619,198.2,152.9,334.9,-81.823074,35.982318,-84.226157,35.229158,0,552,24,oxrzEdalrNmpAlUsZpgDetAkKplAfoDabBfJvcEdyAzb@fyE|vAdvBr~DumAnlIdBniFvtFv_@tnCjoEfuD~zKbzBoPzjAlqBd}@jfEiy@vpEp}NzgBlfAlNsfAneBbgFrUjtWvgAhaCxnBhzVblE`hJqk@roLrl@|zCMfoTbwApjF~OtbGshBfmIzoAnyLd`Bd|@~H~{CvqB`_GlfHnmClb@b`FzpCl_EmBxvAfzEvcEtFhcNteCvxE}sAjdEpn@b`BwsA~gAedAkXpFdeDmpApl@o|BxeGrjAlqKngIttLaHfoE~}@dbB`~Cxz@d|@zdBuXblH~qPfkNvbB~iCyM~gA|rEpjGkcAr}HrsClsMblOfzVosAv@f[|qBot@pc@eqEqdB{eFfzBivBdsJV~rBvcA|Jro@hnDuXfnCmxBj~AqpA|gD{b@}c@,qhqtEjgu`OquAk`Eo`LanN}_AkpD{qFa_DclI}wM{aEqlPjaAydI}rEqjGxM_hAwbB_jC_rPgkNtXclHe|@{dBa~Cyz@_~@ebBpI{nEegIurLakAutKvnBsiFv}AkhAqGicDndApXbrAeeAsl@qcBvsAuhE}dCquEgGgdNczEmcEhC{tA{qCuaEgb@i_FegHqnCwzBczKmcBgrA}lA__LvhBksIqOm_GgwAaoFlL{wRky@wiEhk@gvLcnE{nJulByrVohAqcCkRqfW}aBooFwUdcA{gBmfAwpEq}NkfEhy@mqBe}@nP{jA{yK{yB{oEevDk`@_nCmgFysFsiNlX_iAfeBq{JexGa|Hj_BwxEypAoqFaaHmb@j_Agw@y~@u}AjW
NC-12,24,72,0,0,293,50.9,-80.749495,35.378739,-80.835244,35.069239,29.9,21.9,50.4,-80.835244,35.069239,-80.749495,35.378739,28.5,21.9,50.9,-80.749495,35.378739,-80.835244,35.069239,0,552,24,c||vEjkzkNqCrb@bLxQyM|a@rd@DiIhh@~Nty@j]bAKwxAhs@wfCxn@ij@|\{BtcCj`ApvArhA`kBhn@zaAn|@b[jkBblCrDrgAon@xO}i@fr@w`@ptCjo@t{@t\xz@|y@|M|w@vX`I~lAxbB~qA{J~{BvhBbc@lD`bAz_B~rApWfkAnFrp@eg@`j@eKjc@u}@nb@zIzO{XoHwU,wm`uEfcklNrGlUcOxWca@iJmb@~|@uj@zKqa@t_@e}AVgrAiWoaAa_Bcc@mD_|BoiB_rArKglAkcB}XuGoJss@c}@w~@e}Buh@{t@mc@_q@rGc`@bWgOdj@ehA~n@}bCuDqm@gyBieAuy@gfBaj@}pA_eAwxAwd@}o@}{@eNhBefAtdBeLyRpNfEwdAj_Bk]q@wCucA
NC-13,24,72,0,0,1086,307.3,-79.334928,35.516162,-79.509222,36.484233,193.2,106.3,231.5,-78.283001,35.318475,-79.441836,36.536946,149.4,106.3,307.3,-79.334928,35.516162,-79.509222,36.484233,0,552,24,_wwwEhbfcNvOqdDlpGgyPgw@}jFn~DqkHtxDogp@xyBshK_bD{qBiuFyn@ibGebGw}BmuGc|GevAqlAmwAsz@}xO{lDkxMe~Ek_F}kB{MhRmtEqs@cuAikDilAmcCo|C_c@ivTw`Pm~@{qA~qIicHfrGuiChRcnIt{J_pIdjDcjFhyH_uBph@eNxyCo`FpbAkfAnqEhxArpF~BvgFi`Gv{Ji_Br\asBiaBubK|fC_`JoJq{ExvCgo@n`Xi_EbtQ{uCrgAd~AvxO_`Dpg]hgBb`GipBzvDsGhdFyhBjnB}jT~nGpxBrwByDx`InrAhxGfpBog@,ocqvEvsx|MidB_`LaiE}pB_}EwnAqv@vm@oaIel@q^r|@gWi~@cbEzW{lCw_BskH|sBcbCsW_~IluDk_DlcEsh[~zB{qA~qIicHfrGuiChRcnIt{J_pIdjDcjFhyH_uBph@eNxyCo`FpbAkfAnqEhxArpF~BvgFi`Gv{Ji_Br\asBiaBkuG~rBimMlGuuC`fAeiAzzA}h@zkWmjCtmInQx}AkhAbpD{uCrgAd~AvxO_`Dpg]hgBb`GipBzvDsGhdFyhBjnB}jT~nGpxBrwBjDnuHefCyaAwGeeB
NC-14,24,72,0,1,1967,198.9,-80.811617,35.074007,-81.930076,35.953251,119.1,87.4,198.9,-80.811617,35.074007,-81.930076,35.953251,119.1,87.4,198.9,-80.811617,35.074007,-81.930076,35.953251,0,552,24,qkauEroflN|aBzDfp@d{IszJl`G}oBluDul@zsFu}DgyA{bMvXgsA`vMseAdcBiMpdOogBtqGksEjAwQvgEinEz}D{r@xuJe`DboGha@hqDu|NltIcjAd}Dlv@~yFexAxp@wJb|BqlChkA}yI}h@cyCllDgyGtnAm{Fb`GieAtkDmtGjyAwxEpgMc}DzwCqlAv`DgcCbi@gkCsdCsoBjiCioEhh@sjEraCwiDrsFn\jiDclEzhBnsEd|C,qkauEroflN|aBzDfp@d{IszJl`G}oBluDul@zsFu}DgyA{bMvXgsA`vMseAdcBiMpdOogBtqGksEjAwQvgEinEz}D{r@xuJe`DboGha@hqDu|NltIcjAd}Dlv@~yFexAxp@wJb|BqlChkA}yI}h@cyCllDgyGtnAm{Fb`GieAtkDmtGjyAwxEpgMc}DzwCqlAv`DgcCbi@gkCsdCsoBjiCioEhh@sjEraCwiDrsFn\jiDclEzhBnsEd|C
ND-01,24,72,1,0,3560,617.1,-103.981701,45.949635,-97.479579,48.979601,526.9,382.6,532.3,-96.610488,46.319081,-103.810383,48.99808,461.2,382.6,617.1,-103.981701,45.949635,-97.479579,48.979601,0,552,24,gpmwGr|syRmmaAc{FbaU}ghByhB}dEssv@gs@qr@em_@w~nAwz@lxBsidDx{CgfWigAqjuF|kGsfUyhJsykEkfDsvvHw|gB{rBtU}mIkoSf_AkAc_S{qI_^mOifGy}mAr_@Pi_VoiEsfAsglCpFwoGqrz@e`^hBmcBwcN,guuyGpftlQcrKhoKyNlh]_lyAtx@yrDjwUdIbv_CwqGhvM|eD~aoEm{L_~Bg}~AhymAmKnw~Aqdb@dBurEjmIiyk@dvtBcmVp`qByyMlwk@y_Ut~[ytCjqXq{c@`bw@ke\~c`AecGkn@_mMbuPmuUnd@o]vc\ypOxj@c`BbumHcjPleB
NE-01,24,72,0,0,578,262.9,-96.561275,42.00278,-96.151975,41.185939,201.6,131.3,237.1,-97.827988,42.032426,-95.848479,40.845791,194.3,131.3,262.9,-96.561275,42.00278,-96.151975,41.185939,44,552,22,ktj_G~rjlQaDb`\nhy@kF_t@|ncApafAvLxrA|dCmAr`HfmXrB]otDj{t@hCV_{@hsCa@ta@_|PtyAgwEgFux_@faBqsMziAgg@kaFebIfOurS}dB}xLsoCsyHmvIoeMslCkrJh}@cj@Wi_J~eCobAbD}_JusBsi@wYqvDyDs{k@gaC{@ijEpsBkcDsH_k@jaDctHa`@~IvhMw`AryHyEviLmzEr@wMbqA,ump_G|_btQx_a@v^nOoiJzn]uH}Bqj{@jbh@xA|vJa{Qxjm@a@t@skg@yvAyyAgCa}Gj{t@hCV_{@fmDw`@lGmyOnzAqaFwFgp_@faBqsMziAgg@kaFebIfOurSicBetLgqCk~HwcFcrH|lAyAAkiUpnGf@gFyyeAjeM_@h@iiH|j@}a@qaAa{@
NE-02,24,72,0,0,789,103.4,-96.009224,41.082279,-96.905934,41.429873,74.7,53.4,94.7,-96.902642,41.089746,-95.917085,41.305754,69.5,53.4,103.4,-96.009224,41.082279,-96.905934,41.429873,0,552,24,g{vyFrx~hQi`A?lAhrEdT~Wd@lhg@ybArKzhGn`N_Op}EmoDrVoR`nIiyItSaGpmf@eoJx`@lB~pa@stc@uTe@bhJkcEMrMloFki@X,}ixyFnhmnQXsqAnyABb@khJuqXdEm@wae@mcCqEcn@mwA~Eiw}@xT_vDcUaeBm@sk_@l_Ay]pFsxR_j@ioDwgMyYou@akAf@khC~_@vA
NE-03,24,72,1,0,3128,689.3,-95.923231,40.005408,-103.757935,42.982573,592.7,456.3,680.3,-95.663171,40.322894,-103.757935,42.982573,584.7,456.3,689.3,-95.923231,40.005408,-103.757935,42.982573,0,552,24,ypdsFd_nhQdYzdEoy`@g~@YnxKkbg@dA|J|_`@_oGP]vrSomG`hPs{G`}lFg`|@p`@eBry|Cr}Qpcs@r_J`qbAm`CdyhBe|mAxjvE{}G~qpAzcFhhkAudAhnm@smH`eAulMvigAurPb_GkmhAvi_EgjSr`Fyxa@ald@_oXcbKk_g@nh`@gHlhm@eyT|Hgr_@fiQwgp@lMupJr{G_dPxmd@ncJduFrkC|`Ni}JmA,aqbuFxe{fQusLtkAj{A|naB_oGP]vrSomG`hPs{G`}lFg`|@p`@eBry|Cr}Qpcs@r_J`qbAm`CdyhBe|mAxjvE{}G~qpAzcFhhkAudAhnm@smH`eAgjMxbgAcuP`fGkmhAvi_EgjSr`Fyxa@ald@_oXcbKk_g@nh`@gHlhm@eyT|Hgr_@fiQwgp@lMupJr{G_dPxmd@ncJduFrkC|`Ni}JmA
NH-01,24,72,7,0,1789,228.9,-71.399955,44.183137,-71.562081,42.856378,143.2,95.1,201.6,-71.399955,44.183137,-71.106358,42.823137,120.9,95.1,228.9,-71.399955,44.183137,-71.562081,42.856378,0,552,24,sotlGvhxrLndDk`FnbN{uBmd@gjXkfDeaHdiKopGbdMak@zuJevG`sLnwBltIyxFl_F|lP||]ilTbyQwPdsGk{EhdEp`B`l`@s}DnkT~sDnmGrxEruCoj@zyH~lF|_@|}\acC`tGvpAhlOlxEz{JflEiFdgAhpJxeHmdA~rEtlF`fEsh@yuCvnEfc@zrE,sotlGvhxrL|vBufEtcPi}D{}@exWgvC}nDhm@ctD`nPg|F~kF~ZboJusGrqLzwBfwImyFl_F|lP||]ilTbyQwPdsGk{EhdEp`Bri`@y}Djar@v_SzpL}_FfvRtzJ
NH-02,24,72,4,0,3545,453.9,-71.095949,45.100347,-71.290266,42.709724,258.6,180.9,411.3,-72.243667,42.728596,-71.303581,45.258115,231.8,180.9,453.9,-71.095949,45.100347,-71.290266,42.709724,0,552,24,etgrGt||pL`|Bh|AdrEqaCisGpnLad@pxHcmErvArmHvnTj~DzgBj`@~pJhhVprHtuKnrOndMdvDjdFj|Izt]e}UhfFtfLvcMk~@~{ThkGtjLw~KnrEi`@lgDbxTfsKv{Fh~AiaB~|Qb~Az`Mg~BtpOjbCn`KkaH|dNfhFhkNuxFfmNrExsAxuNzmHpfQvrDzlAwVvhE~xHtzCdhF{tDxbHbnWhzBqdH~uG{cEvcBchJlyDkgBf`CyjMbtNmqLlhGbc@jfErwG`{QerI`oGlyAxbLitBxqH{nKlyScwCx@mcIk~CswGfgDif@lwBc{Foe@gmCfiDw`F_JqcFepB{sBbqBywBsk@}vC,wlxcG|a}wLyyb@pdC}hA`yEq~HygGomK~lAgrHwrL{zMh_C_wYicMcoGguIlqC{eJc~Kqk@c|Haj`@waPhWaePwbj@glmB|xH}rKyzFygDgyTy}RdaMw`c@}kEqeFufLgu]h}Ueya@ax`@gb_Acv\
NJ-01,24,72,0,0,895,77.8,-74.778627,39.745913,-75.256926,39.807085,32.9,28.9,54.6,-74.92504,39.594051,-75.042273,40.003097,35.9,28.9,77.8,-74.778627,39.745913,-75.256926,39.807085,0,552,24,}zqqFlelgMarBnbMgQnhEqOt[pPzg@ewCb{Eus@lf@Rb`Ewd@r}CnR`eKafAb~@kdBxqC{aEveAqSnm@db@vqBaLffCxHp|@n|B|nFnhBnfGb|A_j@dt@f|AlJhZ{j@dhAoOoZ,yetpFnxhhMkjBywBgr@xaBcrBxpAsaIfkJm{BoaBo|HzrK{x@~i@yrD|UixAj`AanB`}C{eExjA}nDdW_rGcjCifFcuF}jAueDczBxdD
NJ-02,24,72,33,0,4542,116,-75.528756,39.46996,-74.616556,39.618853,60.5,57.7,100.9,-74.558433,39.2825,-75.451109,39.755517,64.9,81.7,116,-75.528756,39.46996,-74.616556,39.618853,286,552,16,g~{oFvu~kMxw@q|@~MqoCwl@shC}~Cy]wu@an@qWkkAv]qmBsfAmoHjKkrE|tEirG_ZgoCuu@wsAnLymHffBmlEkbCouNbj@wc\u|DmfEquCovAguD_iDiuLk{Nt\{bEibAw}Els@_lJqa@mdBd|A}r@nXs}B~b@{Rog@an@vOe`@,sjwnFdeafMyO~T~n@t{@ua@p{@moEhsCe_BiqAaqJpfH{}B|{Do}@`eDqpDptCtHxzFssKz}^chDfgEs_D`hOmvBxuFexAzoMjX~qBmfH`cUix@btE|`@ptB}nAxgEumEjqJ_tExyEy_DepBaWr^
